0.4350247383	-2.9995992184	3.8420801163
1.4350824356	-2.9995839596	3.8125524521
2.4351391792	-2.9996063709	3.7981836796
3.4351968765	-2.9996137619	3.7876036167
4.4352536201	-2.9996507168	3.7788143158
5.4353113174	-2.9996659756	3.7711637020
6.4353680611	-2.9996759892	3.7642915249
7.4354252815	-2.9996776581	3.7579724789
8.4354825020	-2.9996905327	3.7521357536
9.4355397224	-2.9996786118	3.7466409206
10.4355969429	-2.9997026920	3.7414274216
11.4356541634	-2.9996972084	3.7365260124
12.4357109070	-2.9996862411	3.7318310738
13.4357686043	-2.9996912479	3.7273507118
14.4358253479	-2.9996893406	3.7230491638
15.4358830452	-2.9997127056	3.7189047337
16.4349398613	-2.9996981621	3.7149114609
17.4349975586	-2.9997034073	3.7110602856
18.4350543022	-2.9997081757	3.7073426247
19.4351119995	-2.9997084141	3.7037453651
20.4351687431	-2.9997022152	3.7002439499
21.4352264404	-2.9996986389	3.6968514919
22.4352831841	-2.9997117519	3.6935443878
23.4353408813	-2.9997084141	3.6903393269
24.4353976250	-2.9997026920	3.6871893406
25.4354553223	-2.9996981621	3.6841225624
26.4355120659	-2.9997291565	3.6811268330
27.4355692863	-2.9997057915	3.6781570911
28.4356265068	-2.9996995926	3.6752848625
29.4356837273	-2.9997110367	3.6724555492
30.4357404709	-2.9997138977	3.6697025299
31.4357981682	-2.9997196198	3.6669857502
32.4358549118	-2.9997031689	3.6643130779
33.4359126091	-2.9996986389	3.6616830826
34.4349694252	-2.9997150898	3.6591138840
35.4350266457	-2.9996967316	3.6565723419
36.4350838661	-2.9997200966	3.6540641785
37.4351410866	-2.9997382164	3.6516115665
38.4351983070	-2.9997255802	3.6491849422
39.4352555275	-2.9997169971	3.6468031406
40.4353127480	-2.9997363091	3.6444494724
41.4353699684	-2.9997308254	3.6421358585
42.4354271889	-2.9997057915	3.6398737431
43.4354844093	-2.9996986389	3.6376035213
44.4355416298	-2.9997191429	3.6353936195
45.4355988503	-2.9997055531	3.6332216263
46.4356560707	-2.9997050762	3.6310701370
47.4357132912	-2.9996962547	3.6289381981
48.4357705116	-2.9996898174	3.6268513203
49.4358277321	-2.9997069836	3.6247847080
50.4358844757	-2.9997069836	3.6227445602
51.4349417686	-2.9996957779	3.6207468510
52.4349989891	-2.9997026920	3.6187729836
53.4350562096	-2.9997000694	3.6168184280
54.4351134300	-2.9996910095	3.6149063110
55.4351706505	-2.9996798038	3.6129949093
56.4352278709	-2.9996831417	3.6111145020
57.4352850914	-2.9997141361	3.6092648506
58.4353423119	-2.9997155666	3.6074702740
59.4353995323	-2.9997034073	3.6056804657
60.4354567528	-2.9997084141	3.6039018631
61.4355139732	-2.9997014999	3.6021761894
62.4355711937	-2.9996879101	3.6004421711
63.4356284142	-2.9997198582	3.5987458229
64.4356856346	-2.9997158051	3.5970878601
65.4357428551	-2.9996941090	3.5954418182
66.4358000755	-2.9997110367	3.5938155651
67.4358572960	-2.9997131824	3.5922169685
68.4359145164	-2.9997072220	3.5906255245
69.4349713326	-2.9997069836	3.5890691280
70.4350285530	-2.9997246265	3.5875058174
71.4350857735	-2.9997193813	3.5859847069
72.4351429939	-2.9997251034	3.5844831467
73.4352002144	-2.9997193813	3.5830161572
74.4352574348	-2.9997100830	3.5815422535
75.4353146553	-2.9997067451	3.5800962448
76.4353718758	-2.9997129440	3.5786452293
77.4354290962	-2.9997220039	3.5772469044
78.4354863167	-2.9997236729	3.5758473873
79.4355435371	-2.9997172356	3.5744822025
80.4356007576	-2.9997341633	3.5731086731
81.4356579781	-2.9997191429	3.5717597008
82.4357151985	-2.9997222424	3.5704174042
83.4357724190	-2.9997286797	3.5691034794
84.4358296394	-2.9997198582	3.5678014755
85.4358868599	-2.9996912479	3.5664973259
86.4349436760	-2.9997062683	3.5652265549
87.4350008965	-2.9997007847	3.5639674664
88.4350581169	-2.9997255802	3.5626966953
89.4351153374	-2.9997191429	3.5614616871
90.4351725578	-2.9997057915	3.5602276325
91.4352297783	-2.9997262955	3.5590066910
92.4352869987	-2.9997220039	3.5577905178
93.4353442192	-2.9997193813	3.5566027164
94.4354014397	-2.9997196198	3.5554127693
95.4354586601	-2.9997146130	3.5542428493
96.4355158806	-2.9997293949	3.5530841351
97.4355731010	-2.9997150898	3.5519335270
98.4356303215	-2.9997355938	3.5507771969
99.4356875420	-2.9996981621	3.5496296883
100.4357447624	-2.9997196198	3.5484983921
101.4358019829	-2.9997291565	3.5473864079
102.4358592033	-2.9997210503	3.5462865829
103.4359164238	-2.9997248650	3.5451819897
104.4349737167	-2.9997193813	3.5440809727
105.4350309372	-2.9997234344	3.5429880619
